export_id,gender,age,edu,smoke,drink
76691,female,22.0,bachelor's degree,never smokes,never drinks
76692,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76693,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76694,female,22.0,bachelor's degree,never smokes,never drinks
76695,female,22.0,bachelor's degree,never smokes,never drinks
76696,female,22.0,bachelor's degree,never smokes,never drinks
76697,male,20.0,bachelor's degree,never smokes,never drinks
76698,male,20.0,bachelor's degree,never smokes,never drinks
76699,female,19.0,bachelor's degree,never smokes,never drinks
76700,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76701,male,18.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
76702,male,20.0,bachelor's degree,current smoker (cumulative smoking >10 packs),current regular drinker (more than once a week)
76703,male,19.0,associate degree,never smokes,never drinks
76704,female,22.0,bachelor's degree,never smokes,never drinks
76705,female,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76706,female,21.0,bachelor's degree,never smokes,never drinks
76707,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76708,male,20.0,bachelor's degree,current smoker (cumulative smoking >10 packs),"drank in the past (more than once a week), but not in the past year"
76709,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76710,male,20.0,doctorate degree,never smokes,never drinks
76711,female,20.0,bachelor's degree,never smokes,never drinks
76712,male,25.0,bachelor's degree,never smokes,never drinks
76713,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76714,female,25.0,bachelor's degree,never smokes,never drinks
76715,female,20.0,bachelor's degree,never smokes,never drinks
76716,female,20.0,bachelor's degree,never smokes,never drinks
76717,female,18.0,bachelor's degree,never smokes,never drinks
76718,female,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76719,male,23.0,bachelor's degree,never smokes,never drinks
76720,female,22.0,bachelor's degree,never smokes,never drinks
76721,female,20.0,bachelor's degree,never smokes,never drinks
76722,female,19.0,bachelor's degree,never smokes,never drinks
76723,male,18.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
76724,female,20.0,bachelor's degree,never smokes,never drinks
76725,male,21.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
76726,female,18.0,bachelor's degree,never smokes,never drinks
76727,female,18.0,bachelor's degree,never smokes,never drinks
76728,female,18.0,bachelor's degree,never smokes,never drinks
76729,male,23.0,bachelor's degree,never smokes,never drinks
76730,female,19.0,bachelor's degree,never smokes,never drinks
76731,male,18.0,bachelor's degree,never smokes,never drinks
76732,female,20.0,bachelor's degree,never smokes,never drinks
76733,female,19.0,bachelor's degree,never smokes,never drinks
76734,male,21.0,bachelor's degree,never smokes,never drinks
76735,female,22.0,bachelor's degree,never smokes,never drinks
76736,female,20.0,bachelor's degree,never smokes,never drinks
76737,female,21.0,bachelor's degree,never smokes,never drinks
76738,female,24.0,bachelor's degree,never smokes,never drinks
76885,female,23.0,bachelor's degree,never smokes,never drinks
76739,female,21.0,bachelor's degree,never smokes,never drinks
76740,female,20.0,bachelor's degree,never smokes,never drinks
76741,female,22.0,bachelor's degree,never smokes,never drinks
76742,male,21.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
76743,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76744,female,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76745,female,18.0,bachelor's degree,never smokes,never drinks
76746,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76747,female,23.0,bachelor's degree,never smokes,never drinks
76748,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76749,female,21.0,associate degree,never smokes,never drinks
76750,male,20.0,bachelor's degree,never smokes,never drinks
76751,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76752,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76753,male,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76754,female,23.0,bachelor's degree,never smokes,never drinks
76755,female,19.0,bachelor's degree,never smokes,never drinks
76756,female,25.0,bachelor's degree,never smokes,never drinks
76757,male,20.0,bachelor's degree,never smokes,never drinks
76758,male,24.0,bachelor's degree,never smokes,never drinks
76759,female,24.0,bachelor's degree,never smokes,never drinks
76760,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76761,female,21.0,bachelor's degree,never smokes,never drinks
76762,female,21.0,bachelor's degree,never smokes,never drinks
76763,male,21.0,bachelor's degree,never smokes,never drinks
76764,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76765,male,22.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
76766,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76767,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76768,female,22.0,bachelor's degree,never smokes,never drinks
76769,female,19.0,bachelor's degree,never smokes,never drinks
76770,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76771,female,21.0,master's degree,never smokes,never drinks
76772,female,21.0,bachelor's degree,never smokes,current regular drinker (more than once a week)
76773,female,22.0,associate degree,never smokes,never drinks
76774,male,18.0,bachelor's degree,never smokes,never drinks
76775,female,20.0,bachelor's degree,never smokes,never drinks
76776,male,19.0,bachelor's degree,never smokes,never drinks
76777,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76778,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76779,female,22.0,bachelor's degree,never smokes,never drinks
76780,male,19.0,bachelor's degree,never smokes,never drinks
76781,female,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76782,female,19.0,bachelor's degree,never smokes,never drinks
76783,female,19.0,bachelor's degree,never smokes,never drinks
76784,female,21.0,bachelor's degree,never smokes,never drinks
76785,female,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76786,female,18.0,bachelor's degree,never smokes,never drinks
76787,female,20.0,bachelor's degree,never smokes,never drinks
76788,female,19.0,bachelor's degree,never smokes,never drinks
76789,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76790,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76791,male,21.0,associate degree,never smokes,never drinks
76792,female,21.0,bachelor's degree,never smokes,never drinks
76793,female,21.0,bachelor's degree,never smokes,never drinks
76794,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76795,female,18.0,bachelor's degree,never smokes,never drinks
76796,female,21.0,bachelor's degree,never smokes,never drinks
76797,female,22.0,bachelor's degree,never smokes,never drinks
76798,male,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76799,female,22.0,bachelor's degree,never smokes,never drinks
76800,female,23.0,bachelor's degree,never smokes,never drinks
76801,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76802,female,22.0,bachelor's degree,never smokes,never drinks
76803,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76804,male,20.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
76805,male,25.0,bachelor's degree,never smokes,never drinks
76806,female,21.0,bachelor's degree,never smokes,never drinks
76807,female,18.0,bachelor's degree,never smokes,never drinks
76808,female,23.0,bachelor's degree,never smokes,never drinks
76809,female,18.0,bachelor's degree,never smokes,never drinks
76810,female,22.0,bachelor's degree,never smokes,never drinks
76811,female,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76812,female,18.0,bachelor's degree,never smokes,never drinks
76813,male,24.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
76814,male,23.0,bachelor's degree,never smokes,never drinks
76815,female,23.0,bachelor's degree,never smokes,never drinks
76816,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76817,female,22.0,bachelor's degree,never smokes,never drinks
76818,male,24.0,bachelor's degree,never smokes,never drinks
76819,female,20.0,bachelor's degree,never smokes,never drinks
76820,female,19.0,bachelor's degree,never smokes,never drinks
76821,female,19.0,bachelor's degree,never smokes,never drinks
76822,female,19.0,bachelor's degree,never smokes,never drinks
76823,female,22.0,bachelor's degree,never smokes,never drinks
76824,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76825,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76826,female,19.0,bachelor's degree,never smokes,never drinks
76827,female,23.0,bachelor's degree,never smokes,never drinks
76828,male,19.0,bachelor's degree,never smokes,never drinks
76829,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76830,female,20.0,bachelor's degree,never smokes,never drinks
76831,female,18.0,bachelor's degree,never smokes,never drinks
76832,female,20.0,bachelor's degree,never smokes,never drinks
76833,female,22.0,bachelor's degree,never smokes,never drinks
76834,male,18.0,bachelor's degree,never smokes,never drinks
76835,female,20.0,bachelor's degree,never smokes,never drinks
76836,female,20.0,bachelor's degree,never smokes,never drinks
76837,male,22.0,bachelor's degree,never smokes,never drinks
76838,female,21.0,bachelor's degree,never smokes,never drinks
76839,male,20.0,bachelor's degree,never smokes,"drank in the past (more than once a week), but not in the past year"
76840,female,21.0,bachelor's degree,never smokes,never drinks
76841,female,20.0,bachelor's degree,never smokes,never drinks
76842,female,20.0,bachelor's degree,never smokes,never drinks
76843,female,18.0,bachelor's degree,never smokes,never drinks
76844,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76845,male,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
76846,male,19.0,bachelor's degree,never smokes,never drinks
76847,female,20.0,bachelor's degree,never smokes,never drinks
76848,female,21.0,bachelor's degree,never smokes,never drinks
76849,female,18.0,bachelor's degree,never smokes,never drinks
76850,female,19.0,master's degree,never smokes,never drinks
76851,male,19.0,bachelor's degree,never smokes,never drinks
